Row ID,Order ID,Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sales,Quantity,Discount,Profit
943,CA-2016-142958,12/13/2016,12/20/2016,Standard Class,Corporate,United States,Torrance,California,90503,West,Furniture,1114.272,4,0.2,41.7852
947,US-2015-140200,7/26/2015,7/28/2015,First Class,Consumer,United States,Mesa,Arizona,85204,West,Furniture,393.165,3,0.5,-204.4458
948,US-2017-110576,11/28/2017,12-02-2017,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Furniture,516.488,7,0.2,-12.9122
949,US-2017-110576,11/28/2017,12-02-2017,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Furniture,1007.232,6,0.2,75.5424
950,US-2017-110576,11/28/2017,12-02-2017,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Furniture,2065.32,12,0.4,-619.596
953,CA-2017-131156,04-03-2017,04-07-2017,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Furniture,25.472,4,0.2,7.6416
955,CA-2017-136539,12/28/2017,01-01-2018,Standard Class,Consumer,United States,Round Rock,Texas,78664,Central,Furniture,78.8528,2,0.32,-11.596
960,CA-2015-112571,9/22/2015,9/22/2015,Same Day,Consumer,United States,Oceanside,California,92054,West,Furniture,204.6,2,0,53.196
961,CA-2017-152142,11/14/2017,11/19/2017,Standard Class,Corporate,United States,San Francisco,California,94110,West,Furniture,321.568,2,0.2,28.1372
971,CA-2014-115791,1/16/2014,1/18/2014,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,127.104,6,0.2,28.5984
981,CA-2016-144939,10-03-2016,10-08-2016,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,599.292,6,0.1,93.2232
984,CA-2014-163419,11-11-2014,11/14/2014,Second Class,Consumer,United States,Louisville,Colorado,80027,West,Furniture,603.92,5,0.2,75.49
989,CA-2017-167899,5/21/2017,5/26/2017,Standard Class,Corporate,United States,Auburn,New York,13021,East,Furniture,520.05,5,0,72.807
991,CA-2015-153549,3/29/2015,3/31/2015,Second Class,Home Office,United States,Jacksonville,Florida,32216,South,Furniture,1166.92,5,0.2,131.2785
999,CA-2015-162537,10/28/2015,11-03-2015,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Furniture,24.1,5,0,9.158
1000,CA-2015-162537,10/28/2015,11-03-2015,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Furniture,33.11,7,0,12.9129
1003,CA-2015-124891,7/31/2015,7/31/2015,Same Day,Consumer,United States,New York City,New York,10024,East,Furniture,1090.782,7,0.4,-290.8752
1011,CA-2014-158540,11/24/2014,11/26/2014,First Class,Consumer,United States,San Diego,California,92037,West,Furniture,151.72,4,0,27.3096
1012,CA-2017-118437,6/17/2017,6/21/2017,Second Class,Consumer,United States,Olympia,Washington,98502,West,Furniture,155.25,3,0,46.575
1014,US-2015-126214,12/21/2015,12/24/2015,Second Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,1618.37,13,0,356.0414
1017,CA-2015-108665,07-06-2015,07-10-2015,Standard Class,Corporate,United States,New York City,New York,10011,East,Furniture,13.96,2,0,6.7008
1018,CA-2015-108665,07-06-2015,07-10-2015,Standard Class,Corporate,United States,New York City,New York,10011,East,Furniture,155.82,3,0,63.8862
1022,CA-2015-124450,4/27/2015,05-03-2015,Standard Class,Consumer,United States,Washington,District of Columbia,20016,East,Furniture,1267.53,3,0,316.8825
1031,CA-2014-163552,07-11-2014,7/15/2014,Standard Class,Corporate,United States,Hackensack,New Jersey,7601,East,Furniture,854.94,3,0,213.735
1032,CA-2014-163552,07-11-2014,7/15/2014,Standard Class,Corporate,United States,Hackensack,New Jersey,7601,East,Furniture,124.11,9,0,52.1262
1037,CA-2016-113061,4/22/2016,4/26/2016,Standard Class,Home Office,United States,Jefferson City,Missouri,65109,Central,Furniture,86.62,2,0,8.662
1041,CA-2016-127670,3/20/2016,3/24/2016,Standard Class,Home Office,United States,Saint Peters,Missouri,63376,Central,Furniture,697.16,4,0,146.4036
1043,CA-2016-102981,09-06-2016,09-09-2016,Second Class,Consumer,United States,New York City,New York,10035,East,Furniture,722.352,3,0.2,90.294
1046,CA-2017-152702,10-12-2017,10/16/2017,Standard Class,Home Office,United States,Rockford,Illinois,61107,Central,Furniture,254.604,14,0.3,-18.186
1048,CA-2016-169103,03-08-2016,3/13/2016,Standard Class,Consumer,United States,Miami,Florida,33142,South,Furniture,102.36,3,0.2,-3.8385
1051,US-2015-153500,07-03-2015,07-05-2015,First Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,168.464,2,0.2,-29.4812
1053,US-2015-153500,07-03-2015,07-05-2015,First Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,282.888,9,0.2,56.5776
1055,CA-2015-110667,04-04-2015,04-08-2015,Standard Class,Home Office,United States,New York City,New York,10009,East,Furniture,108.4,2,0,22.764
1061,US-2015-125374,3/23/2015,3/29/2015,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Furniture,107.772,2,0.3,-29.2524
1068,CA-2016-157686,10-01-2016,10-02-2016,First Class,Consumer,United States,San Francisco,California,94122,West,Furniture,194.848,4,0.2,12.178
1082,CA-2015-110016,11/29/2015,12-04-2015,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Furniture,1106.91,9,0,121.7601
1083,US-2016-143819,03-01-2016,03-05-2016,Standard Class,Consumer,United States,Yonkers,New York,10701,East,Furniture,836.592,8,0.4,-264.9208
1090,CA-2017-158407,06-04-2017,06-10-2017,Standard Class,Corporate,United States,Monroe,North Carolina,28110,South,Furniture,31.984,2,0.2,1.999
1098,CA-2014-159338,6/25/2014,6/28/2014,First Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,447.84,5,0.2,11.196
1100,CA-2016-107216,6/14/2016,6/17/2016,First Class,Home Office,United States,San Francisco,California,94122,West,Furniture,8.73,3,0,4.1031
1107,US-2016-110156,11/19/2016,11/24/2016,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,2.328,2,0.6,-0.7566
1115,CA-2017-140585,12/18/2017,12/23/2017,Second Class,Consumer,United States,Encinitas,California,92024,West,Furniture,119.833,1,0.15,-12.6882
1124,US-2014-147627,1/20/2014,1/26/2014,Standard Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Furniture,38.6,4,0,11.58
1127,US-2014-147627,1/20/2014,1/26/2014,Standard Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Furniture,1067.94,3,0,224.2674
1130,CA-2016-112102,04-12-2016,4/16/2016,Standard Class,Consumer,United States,Springfield,Virginia,22153,South,Furniture,343.92,4,0,75.6624
1142,CA-2014-146969,9/29/2014,10-03-2014,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,204.6,2,0,53.196
1152,CA-2015-113971,05-08-2015,5/14/2015,Standard Class,Corporate,United States,Cuyahoga Falls,Ohio,44221,East,Furniture,8.352,6,0.2,1.2528
1156,CA-2014-136567,12/20/2014,12/21/2014,First Class,Home Office,United States,Harrisonburg,Virginia,22801,South,Furniture,2244.48,7,0,493.7856
1158,CA-2014-136567,12/20/2014,12/21/2014,First Class,Home Office,United States,Harrisonburg,Virginia,22801,South,Furniture,455.1,2,0,100.122
1159,CA-2016-149314,07-02-2016,07-07-2016,Second Class,Corporate,United States,Los Angeles,California,90004,West,Furniture,195.184,1,0.2,19.5184
1168,CA-2017-145226,12-08-2017,12-10-2017,Second Class,Consumer,United States,New York City,New York,10035,East,Furniture,109.48,2,0,33.9388
1178,CA-2016-113621,12-01-2016,12-05-2016,Standard Class,Consumer,United States,Rockville,Maryland,20852,East,Furniture,172.5,2,0,51.75
1191,CA-2017-117212,2/26/2017,2/28/2017,Second Class,Home Office,United States,Los Angeles,California,90036,West,Furniture,892.224,3,0.2,89.2224
1195,US-2015-130519,9/15/2015,9/15/2015,Same Day,Corporate,United States,Coral Springs,Florida,33065,South,Furniture,15.712,4,0.2,2.5532
1197,US-2015-130519,9/15/2015,9/15/2015,Same Day,Corporate,United States,Coral Springs,Florida,33065,South,Furniture,55.968,1,0.2,-2.0988
1199,CA-2016-130946,04-08-2016,04-12-2016,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,95.984,4,0.3,-4.1136
1201,CA-2016-114727,7/18/2016,7/24/2016,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Furniture,544.008,3,0.2,40.8006
1203,CA-2016-114727,7/18/2016,7/24/2016,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Furniture,854.352,3,0.2,10.6794
1212,CA-2016-137050,7/14/2016,7/18/2016,Second Class,Corporate,United States,New York City,New York,10009,East,Furniture,579.136,4,0.2,21.7176
1213,US-2017-118087,09-09-2017,9/13/2017,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,141.372,2,0.3,-48.4704
1218,US-2017-118087,09-09-2017,9/13/2017,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,17.024,2,0.2,1.7024
1223,CA-2016-126004,12-04-2016,12-05-2016,First Class,Consumer,United States,New York City,New York,10024,East,Furniture,113.79,3,0,20.4822
1230,CA-2017-100013,11-06-2017,11-11-2017,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,8.73,1,0,2.9682
1235,CA-2016-144344,10/28/2016,10/28/2016,Same Day,Consumer,United States,Boynton Beach,Florida,33437,South,Furniture,47.952,3,0.2,13.7862
1237,CA-2016-144344,10/28/2016,10/28/2016,Same Day,Consumer,United States,Boynton Beach,Florida,33437,South,Furniture,63.968,2,0.2,0
1238,CA-2016-144344,10/28/2016,10/28/2016,Same Day,Consumer,United States,Boynton Beach,Florida,33437,South,Furniture,165.048,3,0.2,41.262
1239,CA-2014-127012,08-11-2014,8/15/2014,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,12.35,1,0,5.434
1246,CA-2014-168494,12-12-2014,12/14/2014,Second Class,Consumer,United States,Fresno,California,93727,West,Furniture,764.688,6,0.2,95.586
1247,CA-2014-168494,12-12-2014,12/14/2014,Second Class,Consumer,United States,Fresno,California,93727,West,Furniture,3610.848,12,0.2,135.4068
1248,CA-2014-168494,12-12-2014,12/14/2014,Second Class,Consumer,United States,Fresno,California,93727,West,Furniture,254.9745,3,0.15,11.9988
1250,CA-2017-115602,12/18/2017,12/24/2017,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,1141.938,9,0.1,139.5702
1256,CA-2017-144638,03-10-2017,3/14/2017,Standard Class,Home Office,United States,Chester,Pennsylvania,19013,East,Furniture,6.696,1,0.2,0.5022
1257,CA-2017-144638,03-10-2017,3/14/2017,Standard Class,Home Office,United States,Chester,Pennsylvania,19013,East,Furniture,43.872,2,0.2,11.5164
1265,CA-2016-155992,10-01-2016,10-02-2016,First Class,Consumer,United States,La Porte,Indiana,46350,Central,Furniture,41.85,5,0,10.881
1268,US-2014-167738,12/24/2014,12/29/2014,Standard Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,292.272,6,0.2,18.267
1269,CA-2017-121412,9/23/2017,9/27/2017,Standard Class,Corporate,United States,Louisville,Colorado,80027,West,Furniture,29.328,3,0.2,3.666
1275,CA-2016-119186,5/26/2016,5/26/2016,Same Day,Consumer,United States,Fort Worth,Texas,76106,Central,Furniture,388.43,5,0.3,-88.784
1288,CA-2016-154711,11/22/2016,11/26/2016,Standard Class,Corporate,United States,New York City,New York,10009,East,Furniture,39.88,2,0,11.1664
1301,CA-2016-137043,12/23/2016,12/25/2016,Second Class,Consumer,United States,Springfield,Virginia,22153,South,Furniture,572.76,6,0,166.1004
1302,CA-2016-137043,12/23/2016,12/25/2016,Second Class,Consumer,United States,Springfield,Virginia,22153,South,Furniture,286.38,3,0,83.0502
1303,CA-2015-115847,9/19/2015,9/24/2015,Second Class,Home Office,United States,Arlington,Virginia,22204,South,Furniture,61.96,2,0,4.3372
1304,US-2017-126179,07-03-2017,07-07-2017,Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Furniture,23.99,1,0,5.5177
1311,CA-2016-141397,6/20/2016,6/21/2016,First Class,Consumer,United States,Pasadena,California,91104,West,Furniture,161.568,2,0.2,-8.0784
1314,US-2016-134488,9/24/2016,10-01-2016,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Furniture,155.372,2,0.3,-13.3176
1316,CA-2016-145919,12/18/2016,12/23/2016,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Furniture,183.84,8,0,62.5056
1327,CA-2015-120439,6/14/2015,6/18/2015,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Furniture,51.072,6,0.2,5.1072
1330,CA-2016-142762,5/23/2016,5/27/2016,Standard Class,Consumer,United States,San Francisco,California,94109,West,Furniture,37.05,3,0,16.302
1337,US-2017-123281,04-02-2017,04-07-2017,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Furniture,25.11,3,0,6.5286
1338,CA-2017-100524,3/31/2017,04-02-2017,Second Class,Consumer,United States,New York City,New York,10011,East,Furniture,29.78,2,0,8.0406
1351,CA-2014-153976,10-03-2014,10-08-2014,Second Class,Consumer,United States,Evanston,Illinois,60201,Central,Furniture,258.279,3,0.3,-70.1043
1355,CA-2017-162978,05-04-2017,05-09-2017,Standard Class,Corporate,United States,San Francisco,California,94109,West,Furniture,300.904,1,0.2,11.2839
1359,CA-2017-160045,4/26/2017,4/27/2017,First Class,Consumer,United States,Fort Worth,Texas,76106,Central,Furniture,1.988,1,0.6,-1.4413
1360,US-2014-151925,9/26/2014,10-01-2014,Second Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,145.568,2,0.2,0
1368,US-2017-155425,11-10-2017,11-11-2017,First Class,Corporate,United States,Tucson,Arizona,85705,West,Furniture,899.136,4,0.2,-146.1096
1369,CA-2017-133249,07-08-2017,07-11-2017,First Class,Home Office,United States,Pico Rivera,California,90660,West,Furniture,145.9,5,0,62.737
1370,US-2015-103471,12/24/2015,12/28/2015,Standard Class,Consumer,United States,Colorado Springs,Colorado,80906,West,Furniture,590.058,7,0.7,-786.744
1375,CA-2015-120362,9/14/2015,9/19/2015,Standard Class,Consumer,United States,Provo,Utah,84604,West,Furniture,912.75,5,0,118.6575
1382,US-2016-100566,09-03-2016,09-09-2016,Standard Class,Home Office,United States,Aurora,Illinois,60505,Central,Furniture,83.952,3,0.6,-90.2484
1386,US-2016-108504,02-05-2016,02-05-2016,Same Day,Home Office,United States,Smyrna,Georgia,30080,South,Furniture,18.84,3,0,7.1592
1387,US-2016-108504,02-05-2016,02-05-2016,Same Day,Home Office,United States,Smyrna,Georgia,30080,South,Furniture,239.98,2,0,52.7956
1395,US-2017-117247,10-09-2017,10/14/2017,Standard Class,Corporate,United States,Aurora,Illinois,60505,Central,Furniture,652.45,5,0.5,-430.617
1396,US-2017-117247,10-09-2017,10/14/2017,Standard Class,Corporate,United States,Aurora,Illinois,60505,Central,Furniture,66.645,3,0.5,-42.6528
1403,US-2016-161396,4/19/2016,4/25/2016,Standard Class,Home Office,United States,Columbus,Ohio,43229,East,Furniture,205.176,2,0.4,-58.1332
1406,US-2014-118486,04-06-2014,04-08-2014,First Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Furniture,154.764,3,0.4,-36.1116
1409,CA-2016-130407,09-02-2016,09-06-2016,Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,39.98,2,0,9.995
1410,US-2016-122245,9/25/2016,9/30/2016,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Furniture,393.165,3,0.5,-204.4458
1412,CA-2016-136329,07-09-2016,7/13/2016,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,408.006,2,0.1,72.5344
1413,CA-2016-136329,07-09-2016,7/13/2016,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,165.28,4,0,14.8752
1416,CA-2017-115994,1/28/2017,1/31/2017,Second Class,Home Office,United States,Costa Mesa,California,92627,West,Furniture,37.74,3,0,12.8316
1419,CA-2015-126697,9/21/2015,9/24/2015,First Class,Corporate,United States,Houston,Texas,77041,Central,Furniture,4.928,4,0.6,-1.4784
1434,CA-2014-120768,12/19/2014,12/21/2014,Second Class,Consumer,United States,Florence,Alabama,35630,South,Furniture,1819.86,14,0,163.7874
1439,CA-2015-139731,10/15/2015,10/15/2015,Same Day,Consumer,United States,Amarillo,Texas,79109,Central,Furniture,2453.43,5,0.3,-350.49
1447,CA-2017-102337,6/13/2017,6/16/2017,First Class,Home Office,United States,Chicago,Illinois,60653,Central,Furniture,470.302,7,0.3,-87.3418
1457,CA-2017-148474,06-12-2017,6/19/2017,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Furniture,452.94,3,0,67.941
1460,CA-2014-155271,05-04-2014,05-04-2014,Same Day,Consumer,United States,Middletown,Connecticut,6457,East,Furniture,27.46,2,0,9.8856
1462,US-2016-128902,03-11-2016,3/15/2016,Standard Class,Consumer,United States,Vineland,New Jersey,8360,East,Furniture,244.006,2,0.3,-31.3722
1464,CA-2016-152289,8/26/2016,8/28/2016,First Class,Corporate,United States,Pasadena,Texas,77506,Central,Furniture,1024.716,6,0.3,-29.2776
1466,CA-2014-151708,08-08-2014,8/14/2014,Standard Class,Consumer,United States,Glendale,Arizona,85301,West,Furniture,121.376,4,0.2,-3.0344
1469,CA-2017-139199,12-09-2017,12/13/2017,Standard Class,Corporate,United States,Detroit,Michigan,48234,Central,Furniture,872.94,3,0,226.9644
1474,US-2015-105676,12-01-2015,12-02-2015,Same Day,Consumer,United States,Houston,Texas,77036,Central,Furniture,6.688,4,0.6,-4.0128
1489,CA-2015-140410,11-03-2015,11-07-2015,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Furniture,42.6,3,0,16.614
1493,CA-2017-166436,11/24/2017,11/28/2017,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,977.292,6,0.1,173.7408
1494,CA-2017-139661,10/30/2017,11-03-2017,Standard Class,Corporate,United States,Vancouver,Washington,98661,West,Furniture,9.64,2,0,3.6632
1504,CA-2016-100468,11/24/2016,12-01-2016,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Furniture,9.94,2,0,3.0814
1506,CA-2015-153388,08-01-2015,08-07-2015,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Furniture,1004.976,6,0.2,-175.8708
1510,CA-2017-103611,09-12-2017,9/15/2017,First Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,8.36,2,0,3.0096
1516,US-2017-160759,12-11-2017,12/17/2017,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,63.686,1,0.3,-9.098
1517,CA-2017-148446,12-10-2017,12/14/2017,Second Class,Consumer,United States,North Las Vegas,Nevada,89031,West,Furniture,1669.6,4,0,116.872
1522,CA-2015-144806,12-06-2015,12-11-2015,Standard Class,Consumer,United States,Tucson,Arizona,85705,West,Furniture,206.112,6,0.2,48.9516
1528,CA-2016-122392,7/22/2016,7/27/2016,Standard Class,Consumer,United States,Allentown,Pennsylvania,18103,East,Furniture,11.648,2,0.2,3.3488
