 Airdopes 131 Captain America Marvel Edition ,"
Sale price₹ 1,599",47% off,43 reviews,"★
  4.9
    ",,"Amazing product
Good sound quality
200% worth it"
 Airdopes 131 Captain America Marvel Edition ,"
Sale price₹ 1,599",47% off,43 reviews,"★
  4.9
    ",Good quality,Good
 Airdopes 131 Captain America Marvel Edition ,"
Sale price₹ 1,599",47% off,43 reviews,"★
  4.9
    ",Nice 👍,[****]
 Airdopes 131 Iron Man Marvel Edition ,"
Sale price₹ 1,599",47% off,70 reviews,"★
  4.9
    ",Best quality airdopes,These fitted my ears perfectly easy to operate and yeah these are actually good during listening songs due to their multi function button
 Airdopes 131 Iron Man Marvel Edition ,"
Sale price₹ 1,599",47% off,70 reviews,"★
  4.9
    ",Jhakkas 🔥💯🤘😎,It's awesome thank you boAt 👍
 Airdopes 131 Iron Man Marvel Edition ,"
Sale price₹ 1,599",47% off,70 reviews,"★
  4.9
    ",Super,Useful Thank u boat
 Airdopes 131 Iron Man Marvel Edition ,"
Sale price₹ 1,599",47% off,70 reviews,"★
  4.9
    ",Awesome product,Worthy product according to price. And personalization is always loved ❤️
 Airdopes 131 Iron Man Marvel Edition ,"
Sale price₹ 1,599",47% off,70 reviews,"★
  4.9
    ",Very good,Very good
 Airdopes 131 Iron Man Marvel Edition ,"
Sale price₹ 1,599",47% off,70 reviews,"★
  4.9
    ",This is amazing,Sound is too good
 Bassheads 172 Sunburn Edition,"
Sale price₹ 349",73% off,12 reviews,"★
  4.8
    ",Boat headphones,Nice sound quality
 Bassheads 172 Sunburn Edition,"
Sale price₹ 349",73% off,12 reviews,"★
  4.8
    ",Value for Money,"I got this for just 350rs including shipping and taxes. For just 350rs the sound quality it offers is just great. Also the earphones are aluminium built, which is super good. But the only problem is that the cable is only braided half, the rest of the cable is just normal rubber . But it's worth it."
 Bassheads 172 Sunburn Edition,"
Sale price₹ 349",73% off,12 reviews,"★
  4.8
    ",,boAt Bassheads 172 Sunburn Edition
 Bassheads 172 Sunburn Edition,"
Sale price₹ 349",73% off,12 reviews,"★
  4.8
    ",amezing purchase,"fast delivery , Quality of product is very nice."
 Bassheads 172 Sunburn Edition,"
Sale price₹ 349",73% off,12 reviews,"★
  4.8
    ",Awesome,Good quality of sound
 Bassheads 172 Sunburn Edition,"
Sale price₹ 349",73% off,12 reviews,"★
  4.8
    ",Superb sound quality,"Damm hard bass quality as expected from boAt , degsin is also good"
 BassHeads 152 Sunburn Edition,"
Sale price₹ 399",69% off,20 reviews,"★
  4.9
    ",Quality,Nice headset must buy value for money
 BassHeads 152 Sunburn Edition,"
Sale price₹ 399",69% off,20 reviews,"★
  4.9
    ",,boAt BassHeads 152 Sunburn Edition
 BassHeads 152 Sunburn Edition,"
Sale price₹ 399",69% off,20 reviews,"★
  4.9
    ",,boAt BassHeads 152 Sunburn Edition
 BassHeads 152 Sunburn Edition,"
Sale price₹ 399",69% off,20 reviews,"★
  4.9
    ",Excellent Earphones,This Earphones Is Very Useful
 BassHeads 152 Sunburn Edition,"
Sale price₹ 399",69% off,20 reviews,"★
  4.9
    ",,boAt BassHeads 152 Sunburn Edition
 BassHeads 152 Sunburn Edition,"
Sale price₹ 399",69% off,20 reviews,"★
  4.9
    ",,Works well looks amazing
 Airdopes 381 Sunburn Edition,"
Sale price₹ 2,999",40% off,1 review,"★
  5.0
    ",Boat air dope,Sound quality is very poor feeling bad for order
 Watch Storm - Captain America Marvel Edition,"
Sale price₹ 1,999",67% off,1 review,"★
  5.0
    ",,boAt Watch Storm - Captain America Marvel Edition
 Airdopes 441 KKR Edition,"
Sale price₹ 2,499",58% off,1 review,"★
  5.0
    ",Best in class.,This product is superb and sound quality is very good. Also looking is very nice.
 Stone 190 - Captain America Marvel Edition,"
Sale price₹ 1,299",57% off,2 reviews,"★
  5.0
    ",Perfect,This product is perfect for captain america fans the finishing is very good and the sound quality is prefect.
 Stone 190 - Captain America Marvel Edition,"
Sale price₹ 1,299",57% off,2 reviews,"★
  5.0
    ",Awesome product,"Nice work and best price is only for small room. 
If you’re using mobile Speeker then batter to use this stuff nice sound."
 Stone SpinX 2.0 Bira Edition,"
Sale price₹ 2,099",70% off,7 reviews,"★
  4.9
    ",Boat Stone SpinX 2.0,"I'm well satisfied with the quality the product is having. As of now, the speaker is running smoothly without any issues. Please add extra bass in the speaker for more vibing experience. Thank you"
 Stone SpinX 2.0 Bira Edition,"
Sale price₹ 2,099",70% off,7 reviews,"★
  4.9
    ",SUPERUB PRODUCT,"Loved it 😊, comfortable in your hand , Excellent Sound Quality"
 Stone SpinX 2.0 Bira Edition,"
Sale price₹ 2,099",70% off,7 reviews,"★
  4.9
    ",Boat is best . Bira is awesome. Spinx 2.0 is 🔥,I loved the spinx 2.0 bira edition. The graphic art on speaker looks so cool. The sound quality is very nice . Bass is awesome with the passive bass radiators . Overall the speaker is very nice and worth it
 Stone SpinX 2.0 Bira Edition,"
Sale price₹ 2,099",70% off,7 reviews,"★
  4.9
    ",Very good speaker.,The boat x bira edition spinx speaker is very good at sound quality and bass. I was waiting for it from the day i ordered that is 4 days back .The built quality is very good . I just think the sound can be increased a little bit . It feels less it can be increased.just the speaker volume at its maximum doesn't feel that loud
 Stone SpinX 2.0 Bira Edition,"
Sale price₹ 2,099",70% off,7 reviews,"★
  4.9
    ",Stone SpinX 2.0 Review,"Very impressive bluetooth speaker by Boat under such a minimum budget.
Awesome sound quality and bass."
 Stone SpinX 2.0 Bira Edition,"
Sale price₹ 2,099",70% off,7 reviews,"★
  4.9
    ",Nice Product 😊,Best Quality and sound clear sound full hd
 Stone 190 - Iron Man Marvel Edition,"
Sale price₹ 1,299",57% off,3 reviews,"★
  5.0
    ",,"Just awesome product .....nice sound quality,easy to carry"
 Stone 190 - Iron Man Marvel Edition,"
Sale price₹ 1,299",57% off,3 reviews,"★
  5.0
    ",Great built quality,Great brand and great job
 Stone 190 - Iron Man Marvel Edition,"
Sale price₹ 1,299",57% off,3 reviews,"★
  5.0
    ",Amazing,"Amazing product. Sound quality is too good. Worth buying. Light weighted , easy to carry ."
 Airdopes 381 Masaba Edition,"
Sale price₹ 2,299",54% off,2 reviews,"★
  5.0
    ",,Products very good
 Airdopes 381 Masaba Edition,"
Sale price₹ 2,299",54% off,2 reviews,"★
  5.0
    ",Excellent,The sound quality is good. I feel fantastic when I hear anything on it. Thanks to boat.
 Stone 190 - Black Panther Marvel Edition,"
Sale price₹ 1,299",57% off,1 review,"★
  5.0
    ",,Loved the product!!
 Rockerz 450 - Iron Man Marvel Edition,"
Sale price₹ 1,799",55% off,8 reviews,"★
  5.0
    ",,boAt Rockerz 450 - Iron Man Marvel Edition
 Rockerz 450 - Iron Man Marvel Edition,"
Sale price₹ 1,799",55% off,8 reviews,"★
  5.0
    ",,boAt Rockerz 450 - Iron Man Marvel Edition
 Rockerz 450 - Iron Man Marvel Edition,"
Sale price₹ 1,799",55% off,8 reviews,"★
  5.0
    ",Boat rockerz 450,Awesome!! Very good sound quality . I like it
 Rockerz 450 - Iron Man Marvel Edition,"
Sale price₹ 1,799",55% off,8 reviews,"★
  5.0
    ",Headphones - Iron man marvel edition,"They came in a sturdy condition, neatly packed and clean hygiene standards. Works excellently and there’s full satisfaction of buying the product. This new edition of marvel also has cool features and is great as a gift for someone who likes marvel. Would definitely recommend to others."
 Rockerz 450 - Iron Man Marvel Edition,"
Sale price₹ 1,799",55% off,8 reviews,"★
  5.0
    ",Awesome!,I loved the product! It's damn good! Loved the quality as well... Looking forward to buy more😁
 Rockerz 450 - Iron Man Marvel Edition,"
Sale price₹ 1,799",55% off,8 reviews,"★
  5.0
    ",Awesome product and collaboration,"I am one of your customer. But I hope that i would have planned to buy my boat headphone a bit late. So that, I can get this Avengers or we can say Marvel series's headphone. But, I can't afford it again as an Indian customer. By the way, I have the same model in that hazel beige variant. I would love that if I would have got this at that time. As I am one of the Boat and Iron man lover. #boathead, #ironmanlover."
 Watch Storm - Black Panther Marvel Edition,"
Sale price₹ 1,999",67% off,2 reviews,"★
  5.0
    ",Amazing product,"The watch is just amazing and helps a lot in my day to day life. The touch is very sensitive and the sensors are 99% accurate. The only thing missing is in the music control panel, you can just change the song and volume but not see which song is being played"
 Watch Storm - Black Panther Marvel Edition,"
Sale price₹ 1,999",67% off,2 reviews,"★
  5.0
    ",,Watch Storm - Black Panther Smartwatch
 Rockerz 550 Sunburn Edition,"
Sale price₹ 1,499",70% off,14 reviews,"★
  4.9
    ",,I have already used Rockerz 550 before and I like the sound quality of it and that's the reason why I bought another set of Rockerz 550.
 Rockerz 550 Sunburn Edition,"
Sale price₹ 1,499",70% off,14 reviews,"★
  4.9
    ",,Nice sound beat
 Rockerz 550 Sunburn Edition,"
Sale price₹ 1,499",70% off,14 reviews,"★
  4.9
    ",,It's an amazing product in the given price range.
 Rockerz 550 Sunburn Edition,"
Sale price₹ 1,499",70% off,14 reviews,"★
  4.9
    ",Very good performance,"I used it last seven days and it's battery backup is awesome.
Sound and bass is very good
Best headphone in this price range."
 Rockerz 550 Sunburn Edition,"
Sale price₹ 1,499",70% off,14 reviews,"★
  4.9
    ","Use this code and buy it , it is quite good product",BOATHEAD10 USE IT AND BUY . THIS COSMIC BLACK COLOR IS AWESOME
 Rockerz 550 Sunburn Edition,"
Sale price₹ 1,499",70% off,14 reviews,"★
  4.9
    ",,boAt Rockerz 550 Sunburn Edition
 Rockerz 600 KKR Edition,"
Sale price₹ 2,499",50% off,4 reviews,"★
  5.0
    ",ALL IN ONE,"boAt Rockerz 600 is the best headphone under 2500, idk last time I recharge  was few weeks ago, best sound and bass quality love it"
 Rockerz 600 KKR Edition,"
Sale price₹ 2,499",50% off,4 reviews,"★
  5.0
    ",Good,All n all it is a good product design for a affordable price..
 Rockerz 600 KKR Edition,"
Sale price₹ 2,499",50% off,4 reviews,"★
  5.0
    ",Boat rockerz kkr edition,"It's amazing. I love the quality of the sound. Great
I am loving it"
 Rockerz 600 KKR Edition,"
Sale price₹ 2,499",50% off,4 reviews,"★
  5.0
    ",,Rockerz 600 KKR Edition
 Airdopes 441 - Masaba Edition,"
Sale price₹ 1,799",70% off,6 reviews,"★
  4.7
    ",,"Amazing product, true to description❣️"
 Airdopes 441 - Masaba Edition,"
Sale price₹ 1,799",70% off,6 reviews,"★
  4.7
    ",It's great,"Really loved the design and the accessory pouch that came with it. The speed of connectivity is great, u can just remove them from their box and start listening to music (given your Bluetooth is on ofc XD). The battery life is pretty good too."
 Airdopes 441 - Masaba Edition,"
Sale price₹ 1,799",70% off,6 reviews,"★
  4.7
    ",Perfection is Boat,"Top to bottom, inside-out..
These r the perfect one n What to tell u about the noise cancellation Feature I LOVE IT 😍😍😍😍😍"
 Airdopes 441 - Masaba Edition,"
Sale price₹ 1,799",70% off,6 reviews,"★
  4.7
    ",I like it,"I loved the Masaba edition. In terms of Air dopes the connectivity and sound quality for calls is good, happy with the noise cancellation too.. but for music i expected it to perform better, the bass is slightly overpowering, quality of music should have been more crisper, I am a little critical with this as I am a music lover. over all Its still a good buy."
 Airdopes 441 - Masaba Edition,"
Sale price₹ 1,799",70% off,6 reviews,"★
  4.7
    ",Awesome,"Everything is just awesome...the design...the sound quality...the battery...the CTC... everything's fine.
But the colour is not as expected."
 Airdopes 441 - Masaba Edition,"
Sale price₹ 1,799",70% off,6 reviews,"★
  4.7
    ",,BOAT Airdopes 441 - Masaba Edition
 BassHeads 152 KKR Edition,"
Sale price₹ 549",57% off,21 reviews,"★
  4.8
    ",,Nice headphones
 BassHeads 152 KKR Edition,"
Sale price₹ 549",57% off,21 reviews,"★
  4.8
    ",Boat,Sound quality is very good in this range
 BassHeads 152 KKR Edition,"
Sale price₹ 549",57% off,21 reviews,"★
  4.8
    ",Good product,"Effects are good, accommodate in ear perfectly,  only thing is while using some apps some noise is coming couldn't fix it"
 BassHeads 152 KKR Edition,"
Sale price₹ 549",57% off,21 reviews,"★
  4.8
    ",Awesome,Boat earphone experience is very good and sound quality is awesome thanks boat
 BassHeads 152 KKR Edition,"
Sale price₹ 549",57% off,21 reviews,"★
  4.8
    ",,BassHeads 152 KKR Edition
 BassHeads 152 KKR Edition,"
Sale price₹ 549",57% off,21 reviews,"★
  4.8
    ",,BassHeads 152 KKR Edition
 Bassheads 172 KKR Edition,"
Sale price₹ 499",62% off,1 review,"★
  5.0
    ",Superb quality,"I really loved the product, it is really more value for money."
 Airdopes 131 Batman DC Edition ,"
Sale price₹ 999",67% off,13 reviews,"★
  4.9
    ",,Airdopes 131 - Batman DC Edition
 Airdopes 131 Batman DC Edition ,"
Sale price₹ 999",67% off,13 reviews,"★
  4.9
    ",Good quality,"Sound effects are perfect,and the best quality product......."
 Airdopes 131 Batman DC Edition ,"
Sale price₹ 999",67% off,13 reviews,"★
  4.9
    ",,Super
 Airdopes 131 Batman DC Edition ,"
Sale price₹ 999",67% off,13 reviews,"★
  4.9
    ",Best quality best packaging and worth for  money. It's awesome.......I prefer.,Best quality best packaging and worth for  money. It's awesome.......I prefer.
 Airdopes 131 Batman DC Edition ,"
Sale price₹ 999",67% off,13 reviews,"★
  4.9
    ",good,good
 Airdopes 131 Batman DC Edition ,"
Sale price₹ 999",67% off,13 reviews,"★
  4.9
    ",It's a good one,It's really good and feels good.
 Airdopes 131 ,"
Sale price₹ 999",67% off,1 review,"★
  5.0
    ",Nice product,Very good product
 Airdopes 131 ,"
Sale price₹ 999",67% off,9 reviews,"★
  4.9
    ",,Loving it!
 Airdopes 131 ,"
Sale price₹ 999",67% off,9 reviews,"★
  4.9
    ",,"boAt Airdopes 131 | Wireless Earbuds Wonder Woman DC Edition Earbuds With 13 mm Drivers, 650mAh Pocket Friendly Charging Case"
 Airdopes 131 ,"
Sale price₹ 999",67% off,9 reviews,"★
  4.9
    ",Good,Good
 Airdopes 131 ,"
Sale price₹ 999",67% off,9 reviews,"★
  4.9
    ",,"boAt Airdopes 131 | Wireless Earbuds Wonder Woman DC Edition Earbuds With 13 mm Drivers, 650mAh Pocket Friendly Charging Case"
 Airdopes 131 ,"
Sale price₹ 999",67% off,9 reviews,"★
  4.9
    ",Working great as of now,I was really worried when I saw negative reviews online... But i am glad i haven't find anything wrong with product. It's working perfectly fine...hope it continues to work same for long time.
 Airdopes 131 ,"
Sale price₹ 999",67% off,9 reviews,"★
  4.9
    ",A very Good Product,The earphones are amazing and the performance is really good. Satisfied!!!
 Airdopes 441 Pro Special Batman Edition ,"
Sale price₹ 2,199",69% off,24 reviews,"★
  5.0
    ",Excellent dope airdopes,Those air are really dopes 🔥💀⚡️ Loved it tysm team ❤️‍🔥
 Airdopes 441 Pro Special Batman Edition ,"
Sale price₹ 2,199",69% off,24 reviews,"★
  5.0
    ",Save money,Good product boAt
 Airdopes 441 Pro Special Batman Edition ,"
Sale price₹ 2,199",69% off,24 reviews,"★
  5.0
    ",Fully satisfied,Good quality. Better than other brands TWS
 Airdopes 441 Pro Special Batman Edition ,"
Sale price₹ 2,199",69% off,24 reviews,"★
  5.0
    ",Happy that i bought the 441pro.,The 41pro was suggested to me by a friend. I am happy that I took his advice and bought a gr8 product.
 Airdopes 441 Pro Special Batman Edition ,"
Sale price₹ 2,199",69% off,24 reviews,"★
  5.0
    ",Awesome,"The base, treble, voice clarification as well as noise cancellation is good. even when on call the voice is quiet clear. If you consider it look-wise they are really gorgeous."
 Airdopes 441 Pro Special Batman Edition ,"
Sale price₹ 2,199",69% off,24 reviews,"★
  5.0
    ",,"boAt Airdopes 441 Pro Special Batman Edition | Wireless Earbuds with 2600 mAh Carry Case, 6mm Drivers, Upto 20H nonstop Music, IPX7 Sweat & Water Resistance"
 Rockerz 450 Batman DC Edition ,"
Sale price₹ 1,299",67% off,8 reviews,"★
  4.9
    ",Amazing,Good product.
 Rockerz 450 Batman DC Edition ,"
Sale price₹ 1,299",67% off,8 reviews,"★
  4.9
    ",Amazing,Best sound and battery backup
 Rockerz 450 Batman DC Edition ,"
Sale price₹ 1,299",67% off,8 reviews,"★
  4.9
    ",Adorable sound,Adorable sound system and beautiful design I love it
 Rockerz 450 Batman DC Edition ,"
Sale price₹ 1,299",67% off,8 reviews,"★
  4.9
    ",,Product and Quality of product is good
 Rockerz 450 Batman DC Edition ,"
Sale price₹ 1,299",67% off,8 reviews,"★
  4.9
    ",Awesome,Amazing very good product. I Love it.🙂
 Rockerz 450 Batman DC Edition ,"
Sale price₹ 1,299",67% off,8 reviews,"★
  4.9
    ",,Too Good With Bass Nd Volume
 Rockerz 450 DC edition ,"
Sale price₹ 1,299",67% off,4 reviews,"★
  5.0
    ",Headphone,Veerrrrrrrrry gooooooooddddddd
 Rockerz 450 DC edition ,"
Sale price₹ 1,299",67% off,4 reviews,"★
  5.0
    ",,Rockerz 450 DC edition
 Rockerz 450 DC edition ,"
Sale price₹ 1,299",67% off,4 reviews,"★
  5.0
    ",,Rockerz 450 DC edition
 Rockerz 450 DC edition ,"
Sale price₹ 1,299",67% off,4 reviews,"★
  5.0
    ",Loved it,Really really loved it ❣️
 Rockerz 450 ,"
Sale price₹ 1,299",67% off,1 review,"★
  5.0
    ",Good,Good
ProductName,ProductPrice,Discount,NumberofReviews,Rate,Review,Summary
Misfit T50 Trimmer,"
Sale price₹ 989",60% off,20 reviews,"★
  4.9
    ",,Thanks for the quality
